"taxon","family","class","guild","limit","side","lat1","lat2","dLat","lon1","lon2","dLon","site1","site2","N_site","temp1","temp2","dTemp","total_log1","total_log2","pop_trend","presence","range","trophic_level","trophic_group","max_length","water_column","habitat","max_depth","therm_max","therm_mid","sgi","region","latitude","longitude","dSST"
"Macropharyngodon ornatus","Labridae","Actinopterygii","tropical","southern","east",-21.9173599999998,-16.4997399999998,5.41762000000001,153.579679999999,147.84345,-5.73622999999836,"CS50","CS146",77,25.6122161422709,26.9092065663475,1.2969904240766,2.6094379124341,1.69314718055995,-0.916290731874155,"rare",1575,3.4,"Benthic invertivore",13,"Demersal","coral",30,31.307,27.32435,14.3200101,"N",-21.91736,153.57968,0.2380437756498
"Mecaenichthys immaculatus","Pomacentridae","Actinopterygii","temperate","northern","east",-32.5991900000005,-32.5991900000005,0,152.320609999998,152.320609999998,0,"PS5","PS5",103,20.8205015959872,21.3284795778777,0.507977981890441,3.89037175789616,3.70805020110221,-0.182321556793954,"common",193,2,"Planktivore",15,"Demersal","rock",30,24.56,19.7235,14.0700394,"SE",-32.59919,152.32061,0.199293803230201
"Mecaenichthys immaculatus","Pomacentridae","Actinopterygii","temperate","southern","east",-35.120970000002,-35.1257000000001,-0.00472999999803392,150.707890000001,150.75189,0.0439999999982206,"JBMP-S1","JBMP37",103,19.5328203374373,20.1451846785226,0.612364341085339,6.81413053182507,6.66296048013595,-0.15117005168912,"common",193,2,"Planktivore",15,"Demersal","rock",30,24.56,19.7235,14.0700394,"SE",-35.12097,150.70789,-1.6576641268375
"Meiacanthus atrodorsalis","Blenniidae","Actinopterygii","tropical","southern","west",-17.5473199999998,-17.5803999999999,-0.0330800000001297,118.9668,118.936900000001,-0.0298999999992304,"NWS59","NWS54",150,27.8652530779754,28.0470314637483,0.181778385772901,7.19440539110467,7.17378610390194,-0.0206192872027353,"common",1853,3.5,"Benthic invertivore",11,"benthic","coral",30,31.17,27.4214,15.8869767,"N",-17.54732,118.9668,0.213023255813901
"Meiacanthus atrodorsalis","Blenniidae","Actinopterygii","tropical","southern","east",-31.5237899999994,-20.0403299999998,11.4834599999996,159.039129999997,148.880609999995,-10.1585200000012,"LHI1","GBR148",150,21.3684952120383,25.8112277701779,4.44273255813955,4.66356164612965,5.75359019110636,1.09002854497672,"common",1853,3.5,"Benthic invertivore",11,"benthic","coral",30,31.17,27.4214,15.8869767,"SE",-31.52379,159.03913,-2.8797870459659
"Meiacanthus atrodorsalis","Blenniidae","Actinopterygii","tropical","northern","both",-9.9859499999999,-10.0668699999999,-0.0809200000000239,144.679230000001,143.869690000003,-0.809539999998009,"CS205","TS12",150,27.1434336525308,27.3324988600091,0.189065207478301,4.3322045101752,4.43398720448515,0.101782694309942,"common",1853,3.5,"Benthic invertivore",11,"benthic","coral",30,31.17,27.4214,15.8869767,"N",-9.98595,144.67923,0.815704278503702
"Meiacanthus grammistes","Blenniidae","Actinopterygii","tropical","northern","both",-10.0668699999999,-10.0696,-0.0027300000000583,143.869690000003,143.875440000003,0.00574999999946613,"TS12","TS11",120,26.9724487004104,27.4215731874145,0.449124487004099,3.484906649788,3.30258509299405,-0.182321556793954,"common",1543,3.5,"Benthic invertivore",11,"benthic","coral",NA,31.17915,26.025,15.8000242,"N",-10.06687,143.86969,0.315512995896
"Meiacanthus grammistes","Blenniidae","Actinopterygii","tropical","southern","east",-23.1980100000001,-19.8126100000005,3.38539999999952,150.96855,149.132920000003,-1.83562999999751,"GBR252","GBR24",120,24.2310123119015,25.7365389876881,1.5055266757866,4.73766961828337,2.09861228866811,-2.63905732961526,"common",1543,3.5,"Benthic invertivore",11,"benthic","coral",NA,31.17915,26.025,15.8000242,"N",-23.19801,150.96855,-0.0075239398085003
"Meiacanthus grammistes","Blenniidae","Actinopterygii","tropical","southern","west",-23.3192500000004,-28.71504,-5.39578999999966,113.780700000003,113.79074,0.0100399999976162,"NMP-P2","WA167",120,24.8700383036936,23.4431322556759,-1.42690604801766,6.22035582507832,6.23644196282995,0.0160861377516248,"common",1543,3.5,"Benthic invertivore",11,"benthic","coral",NA,31.17915,26.025,15.8000242,"SW",-23.31925,113.7807,-0.298007258564798
"Meiacanthus lineatus","Blenniidae","Actinopterygii","tropical","southern","west",-13.8914000000003,-15.96846,-2.07705999999979,146.553119999998,145.81968,-0.733439999997415,"CS155","GBR218",48,27.273488372093,26.8060465116279,-0.467441860465097,4.40119738166216,4.73766961828337,0.336472236621212,"rare",786,3.4,"Benthic invertivore",9.5,"benthic","coral",NA,29.8662,25.34,7.9568624,"N",-13.8914,146.55312,-0.00258549931599816
"Meiacanthus lineatus","Blenniidae","Actinopterygii","tropical","northern","both",-12.0889699999999,-11.4354199999999,0.65354999999993,143.255350000001,134.13705,-9.1183000000012,"GBR240","NT34",48,26.9875102599179,28.6180848153215,1.6305745554036,3.07944154167984,2.6094379124341,-0.470003629245735,"rare",786,3.4,"Benthic invertivore",9.5,"benthic","coral",NA,29.8662,25.34,7.9568624,"N",-12.08897,143.25535,0.208618331053398
"Meiacanthus lineatus","Blenniidae","Actinopterygii","tropical","southern","east",-27.3960200000001,-23.53652,3.85950000000015,153.4379,151.757310000001,-1.68058999999931,"MBMP7","GBR243",48,23.4846922024624,24.5045006839946,1.01980848153216,5.72738781871234,4.89182029811063,-0.835567520601714,"rare",786,3.4,"Benthic invertivore",9.5,"benthic","coral",NA,29.8662,25.34,7.9568624,"SE",-27.39602,153.4379,0.785639942023298
"Meiacanthus phaeus","Blenniidae","Actinopterygii","tropical","southern","east",-29.9268200000001,-29.9336899999999,-0.00686999999978966,159.044170000001,159.09714,0.0529699999989077,"EMR26","EMR31",32,22.0720519835841,22.4779480164159,0.405896032831802,3.77258872223978,5.4188406077966,1.64625188555682,"rare",869,3.28988294314381,"Herbivore",8.45833333333333,"Demersal","Coral",NA,29.835,24.831,3.289366,"SE",-29.92682,159.04417,0.412065663474699
"Meiacanthus phaeus","Blenniidae","Actinopterygii","tropical","northern","both",-13.8553499999999,-13.9773299999999,-0.121979999999994,146.624549999997,144.500669999998,-2.12387999999916,"CS153","GBR41",32,27.2824897400821,27.1475649794802,-0.134924760601898,2.09861228866811,2.38629436111989,0.287682072451781,"rare",869,3.28988294314381,"Herbivore",8.45833333333333,"Demersal","Coral",NA,29.835,24.831,3.289366,"N",-13.85535,146.62455,-0.000930232558197019
"Meiacanthus phaeus","Blenniidae","Actinopterygii","tropical","southern","west",-13.96688,-13.9773299999999,-0.0104499999998993,146.66721,144.500669999998,-2.16654000000159,"CS180","GBR41",32,27.1137346101231,27.1475649794802,0.0338303693571014,4.58351893845611,1.69314718055995,-2.89037175789616,"rare",869,3.28988294314381,"Herbivore",8.45833333333333,"Demersal","Coral",NA,29.835,24.831,3.289366,"N",-13.96688,146.66721,0.1621614227086
"Melichthys vidua","Balistidae","Actinopterygii","tropical","southern","east",-17.11373,-19.2969599999997,-2.18322999999971,151.960570000001,152.23517,0.274599999999054,"CS96","CS1",52,26.6369904240766,26.1323073415412,-0.504683082535365,3.07944154167984,4.04452243772342,0.965080896043587,"rare",5300,3.4,"Benthic invertivore",40,"Demersal","coral",60,31.282,28.1625,13.481921,"N",-17.11373,151.96057,0.364062927496601
"Melichthys vidua","Balistidae","Actinopterygii","tropical","northern","both",-10.4296199999999,-10.4413600000003,-0.011740000000346,105.668140000001,144.452929999999,38.7847899999984,"CI1","CS187",52,28.2907592339261,27.2995348837209,-0.99122435020525,3.484906649788,2.38629436111989,-1.09861228866811,"rare",5300,3.4,"Benthic invertivore",40,"Demersal","coral",60,31.282,28.1625,13.481921,"N",-10.42962,105.66814,-0.437865937072566
"Melichthys vidua","Balistidae","Actinopterygii","tropical","southern","west",-17.5699100000001,-17.5531,0.0168100000001417,118.97193,118.9738,0.00187000000005355,"NWS55","NWS58",52,27.8429548563611,28.0528317373461,0.209876880985,6.43372200355424,5.06044301054642,-1.37327899300782,"rare",5300,3.4,"Benthic invertivore",40,"Demersal","coral",60,31.282,28.1625,13.481921,"N",-17.56991,118.97193,0.209876880985
"Meridiastra gunnii","Asterinidae","Asteroidea","temperate","southern","both",-39.0539700000003,-39.4730000000008,-0.419030000000433,146.320599999999,146.648929999999,0.328329999999767,"WP-S7","KG-S19",81,15.6749931600547,15.7562243502052,0.0812311901504987,7.43133108193348,7.20657592672493,-0.224755155208551,"common",947,NA,"Benthic invertivore",13,"benthic","rock",15,23.261,18.0525,NA,"S",-39.05397,146.3206,-0.0734883720930011
"Meridiastra gunnii","Asterinidae","Asteroidea","temperate","northern","east",-37.8190500000015,-43.0657700000001,-5.24671999999856,148.783509999993,147.95526,-0.828249999993517,"BR3","TAS109",81,16.5299042407661,14.8888508891929,-1.6410533515732,-Inf,1.69314718055995,Inf,"common",947,NA,"Benthic invertivore",13,"benthic","rock",15,23.261,18.0525,NA,"SE",-37.81905,148.78351,-0.871460924346426
"Meridiastra gunnii","Asterinidae","Asteroidea","temperate","northern","west",-34.4444900000002,-31.83948,2.6050100000002,138.197020000001,115.74869,-22.4483300000007,"GSV134","WA42",81,17.6563611491108,21.1230977416588,3.46673659254795,4.46573590279973,4.17805383034795,-0.287682072451782,"common",947,NA,"Benthic invertivore",13,"benthic","rock",15,23.261,18.0525,NA,"S",-34.44449,138.19702,4.2756901329405
"Meuschenia australis","Monacanthidae","Actinopterygii","temperate","northern","west",-38.1487500000002,-38.2767000000011,-0.127950000000965,144.723360000001,144.697619999996,-0.0257400000050723,"PPB34","PPH-S12",63,16.1101504787962,16.0283812129503,-0.081769265845935,1,1,0,"rare",261,2.7,"Herbivore",32,"Demersal","rock",20,19.8,14.8145,NA,"S",-38.14875,144.72336,0.291409979873102
"Meuschenia australis","Monacanthidae","Actinopterygii","temperate","southern","both",-43.3124300000006,-43.2877006530762,0.0247293469244028,145.89661,147.179244995117,1.28263499511678,"PD-S17","NIN-S4",63,14.090788873689,14.1195759233926,0.0287870497035652,5.51085950651685,5.65396035015752,0.143100843640673,"rare",261,2.7,"Herbivore",32,"Demersal","rock",20,19.8,14.8145,NA,"TAS",-43.31243,145.89661,-0.701934299267799
"Meuschenia australis","Monacanthidae","Actinopterygii","temperate","northern","east",-41.8686400000004,-39.4612500000002,2.40739000000018,148.303440000002,147.31422,-0.989220000002149,"BI-S3","KG-S11",63,14.7517510259918,15.382462380301,0.6307113543092,2.09861228866811,2.38629436111989,0.287682072451781,"rare",261,2.7,"Herbivore",32,"Demersal","rock",20,19.8,14.8145,NA,"TAS",-41.86864,148.30344,3.0089986566594
"Meuschenia flavolineata","Monacanthidae","Actinopterygii","temperate","southern","both",-39.1023499999997,-39.0838700000002,0.0184799999995136,146.333789999999,146.234680000001,-0.0991099999979781,"WP-S11","WP-S9",177,15.6550433196535,15.5410424076608,-0.114000911992687,6.76205138278018,6.73979291217923,-0.022258470600943,"common",1085,2.7,"Herbivore",30,"Demersal","rock",30,23.239,18.186,17.0920825,"S",-39.10235,146.33379,-0.0816142270861988
"Meuschenia flavolineata","Monacanthidae","Actinopterygii","temperate","northern","west",-31.9861800000014,-31.9884999999996,-0.0023199999981891,115.556999999997,115.541139999995,-0.0158600000022346,"RI10","RI21",177,20.7980054719562,20.4504924760602,-0.347512995896022,3.30258509299405,3.484906649788,0.182321556793954,"common",1085,2.7,"Herbivore",30,"Demersal","rock",30,23.239,18.186,17.0920825,"SW",-31.98618,115.557,0.593539839877998
"Meuschenia flavolineata","Monacanthidae","Actinopterygii","temperate","northern","east",-32.7097599999981,-32.7097599999981,0,152.159250000022,152.159250000022,0,"PS20","PS20",177,20.7334245326037,21.0851983584131,0.351773825809364,2.79175946922805,2.38629436111989,-0.405465108108164,"common",1085,2.7,"Herbivore",30,"Demersal","rock",30,23.239,18.186,17.0920825,"SE",-32.70976,152.15925,-1.38504897652437
"Meuschenia freycineti","Monacanthidae","Actinopterygii","temperate","northern","east",-32.7088299999996,-32.6290000000004,0.0798299999992764,152.227939999999,152.315499999998,0.0875599999998826,"PS30","PS53",200,20.6991655266758,21.3728317373461,0.673666210670302,3.19722457733622,2.79175946922805,-0.405465108108165,"common",634,2.3,"Herbivore",60,"Demersal","rock",50,24.0408,18.042,19.2978235,"SE",-32.70883,152.22794,0.453378932968601
"Meuschenia freycineti","Monacanthidae","Actinopterygii","temperate","northern","west",-35.4466499999999,-34.1292799999997,1.31737000000021,138.30497,137.43752,-0.867450000000616,"GSV106","SSG13",200,17.3144322845417,17.8004924760601,0.486060191518451,2.38629436111989,3.19722457733622,0.810930216216329,"common",634,2.3,"Herbivore",60,"Demersal","rock",50,24.0408,18.042,19.2978235,"S",-35.44665,138.30497,0.3379616963065
"Meuschenia freycineti","Monacanthidae","Actinopterygii","temperate","southern","both",-42.6289901733398,-42.5921099999989,0.0368801733409541,148.024307250977,148.050350000001,0.0260427490244126,"MIR-S5","MIR-S3",200,14.499496124031,16.2399204612077,1.7404243371767,6.52146091786225,6.63478960316925,0.113328685307003,"common",634,2.3,"Herbivore",60,"Demersal","rock",50,24.0408,18.042,19.2978235,"TAS",-42.6289901733398,148.024307250977,0.498809090909102
"Meuschenia galii","Monacanthidae","Actinopterygii","temperate","northern","west",-30.7120200000003,-30.6814300000003,0.0305899999999362,115.113219999999,115.095480000002,-0.0177399999969765,"JMP-S41","JMP-S26",76,21.5325718194254,21.0113041495668,-0.521267669858599,2.38629436111989,2.6094379124341,0.22314355131421,"rare",1050,2.7,"Herbivore",35,"Demersal","rock",30,22.784,18.3255,6.7138093,"SW",-30.71202,115.11322,-0.5243204340467
"Meuschenia galii","Monacanthidae","Actinopterygii","temperate","southern","both",-38.3042500000007,-38.3467,-0.0424499999993486,144.658960000001,144.32455,-0.334410000000418,"PPH-S8","VIC39",76,15.9729457364341,15.7708344733242,-0.202111263109934,5.43081679884331,5.51085950651685,0.0800427076735364,"rare",1050,2.7,"Herbivore",35,"Demersal","rock",30,22.784,18.3255,6.7138093,"S",-38.30425,144.65896,-1.8095177838577
"Meuschenia galii","Monacanthidae","Actinopterygii","temperate","northern","east",-35.1211299999996,-35.0814200000016,0.0397099999979815,150.764160000004,150.797320000009,0.033160000005438,"JBMP-S16","JBMP-S2",76,19.2470177838577,20.2293844049248,0.982366621067101,-Inf,-Inf,NA,"rare",1050,2.7,"Herbivore",35,"Demersal","rock",30,22.784,18.3255,6.7138093,"SE",-35.12113,150.76416,-2.29770894778344
"Meuschenia hippocrepis","Monacanthidae","Actinopterygii","temperate","southern","both",-39.0642000000004,-39.0456599999998,0.0185400000005771,146.469349999999,146.478210000001,0.00886000000122067,"WP-S21","WP-S24",108,15.6696443228454,15.6216552667579,-0.0479890560874985,6.59098698051086,6.87493073085203,0.283943750341174,"common",1045,2.7,"Herbivore",51,"Demersal","rock",18,22.784,17.9585,8.6462556,"S",-39.0642,146.46935,-0.0164760601914598
"Meuschenia hippocrepis","Monacanthidae","Actinopterygii","temperate","northern","east",-37.8182800000005,-37.8884699999997,-0.0701899999992079,148.7838,147.967520000004,-0.816279999996738,"BR11","VIC9",108,16.2320383036936,15.956073871409,-0.275964432284599,1,1,0,"common",1045,2.7,"Herbivore",51,"Demersal","rock",18,22.784,17.9585,8.6462556,"SE",-37.81828,148.7838,-0.435050586111602
"Meuschenia hippocrepis","Monacanthidae","Actinopterygii","temperate","northern","west",-32.0257500000006,-32.2723999999999,-0.246649999999256,115.529680000004,115.685940000001,0.15625999999726,"RI6","WA28",108,20.3508891928865,19.8090150478796,-0.541874145006897,3.56494935746154,3.89037175789616,0.325422400434628,"common",1045,2.7,"Herbivore",51,"Demersal","rock",18,22.784,17.9585,8.6462556,"SW",-32.02575,115.52968,1.13557375222815
"Meuschenia trachylepis","Monacanthidae","Actinopterygii","temperate","southern","both",-35.85507,-35.7507299999998,0.104340000000178,150.192069999999,150.259149999999,0.0670799999998621,"BMP-S13","BMP-S11",105,18.9488645690834,19.5530095759234,0.60414500684,6.12989871492307,6.08140436498446,-0.0484943499386103,"common",208,2.7,"Herbivore",40,"Demersal","rock",40,24.56,19.801,7.5720053,"SE",-35.85507,150.19207,-1.435158002736
"Meuschenia trachylepis","Monacanthidae","Actinopterygii","temperate","northern","east",-32.5991700000007,-30.0187599999994,2.58041000000129,152.324040000004,153.269759999997,0.94571999999269,"PS1","SI24",105,20.7692156862745,22.5632147742818,1.79399908800726,3.19722457733622,3.07944154167984,-0.117783035656384,"common",208,2.7,"Herbivore",40,"Demersal","rock",40,24.56,19.801,7.5720053,"SE",-32.59917,152.32404,0.201356081459
"Microcanthus strigatus","Kyphosidae","Actinopterygii","temperate","southern","both",-35.0270799999999,-35.0814200000016,-0.0543400000017655,150.77568,150.797320000009,0.0216400000097678,"JBMP-S13","JBMP-S2",120,19.4076949384405,20.4741512702756,1.06645633183508,7.56807791141198,7.36990098282823,-0.198176928583749,"common",1691,3,"Planktivore",16,"pelagic site attached","rock",15,29.02,21.2425,12.9524798,"SE",-35.02708,150.77568,-0.986874916429201
"Microcanthus strigatus","Kyphosidae","Actinopterygii","temperate","northern","east",-23.18833,-28.6110000000005,-5.42267000000053,150.934509999999,153.62831,2.69380000000075,"GBR254","CBMP1",120,24.1951573187415,24.117168426485,-0.077988892256549,4.46573590279973,4.13549421592915,-0.330241686870577,"common",1691,3,"Planktivore",16,"pelagic site attached","rock",15,29.02,21.2425,12.9524798,"N",-23.18833,150.93451,0.0240492476060012
"Microcanthus strigatus","Kyphosidae","Actinopterygii","temperate","northern","west",-26.12171,-26.12171,0,113.18267,113.18267,0,"WA62","WA62",120,22.3716415868673,24.310009058306,1.93836747143865,2.79175946922805,3.07944154167984,0.287682072451781,"common",1691,3,"Planktivore",16,"pelagic site attached","rock",15,29.02,21.2425,12.9524798,"SW",-26.12171,113.18267,1.93836747143865
